row_index,borrower_id,feature,rank,shap_value,absolute_shap,direction,feature_value
902,903,delinquency_score,1,-0.7188202738761902,0.7188202738761902,decreases_risk,0
902,903,recent_enquiries_6m,2,-0.5831975936889648,0.5831975936889648,decreases_risk,1.0
902,903,secured_loans,3,-0.21993370354175568,0.21993370354175568,decreases_risk,3
902,903,credit_history_months,4,0.1734742969274521,0.1734742969274521,increases_risk,24.0
902,903,recent_enquiries_12m,5,0.15141259133815765,0.15141259133815765,increases_risk,4.0
902,903,active_loans,6,0.13887180387973785,0.13887180387973785,increases_risk,1
902,903,num_times_delinquent,7,-0.07069037854671478,0.07069037854671478,decreases_risk,0
902,903,gold_loans,8,0.06842803210020065,0.06842803210020065,increases_risk,3
902,903,num_times_60p_dpd,9,-0.059708207845687866,0.059708207845687866,decreases_risk,0
902,903,total_enquiries,10,-0.04560638591647148,0.04560638591647148,decreases_risk,4.0
51050,51051,delinquency_score,1,-0.5612892508506775,0.5612892508506775,decreases_risk,0
51050,51051,credit_history_months,2,0.5505632162094116,0.5505632162094116,increases_risk,6.0
51050,51051,secured_loans,3,0.3043806552886963,0.3043806552886963,increases_risk,0
51050,51051,recent_enquiries_6m,4,-0.2555769085884094,0.2555769085884094,decreases_risk,1.0
51050,51051,total_enquiries,5,0.17338865995407104,0.17338865995407104,increases_risk,2.0
51050,51051,active_loans,6,0.12424840033054352,0.12424840033054352,increases_risk,1
51050,51051,num_times_delinquent,7,-0.07225862145423889,0.07225862145423889,decreases_risk,0
51050,51051,num_times_60p_dpd,8,-0.06044954061508179,0.06044954061508179,decreases_risk,0
51050,51051,recent_enquiries_12m,9,-0.046380724757909775,0.046380724757909775,decreases_risk,1.0
51050,51051,closed_loans,10,0.04474174231290817,0.04474174231290817,increases_risk,0
10958,10959,delinquency_score,1,1.4722977876663208,1.4722977876663208,increases_risk,27
10958,10959,active_loan_ratio,2,0.6333034634590149,0.6333034634590149,increases_risk,0.0
10958,10959,recent_enquiries_6m,3,-0.49573782086372375,0.49573782086372375,decreases_risk,nan
10958,10959,num_times_delinquent,4,0.3109653890132904,0.3109653890132904,increases_risk,4
10958,10959,active_loans,5,0.3059132397174835,0.3059132397174835,increases_risk,0
10958,10959,num_times_60p_dpd,6,0.2717011570930481,0.2717011570930481,increases_risk,2
10958,10959,secured_loans,7,-0.2589750587940216,0.2589750587940216,decreases_risk,6
10958,10959,recent_enquiries_12m,8,-0.1626501828432083,0.1626501828432083,decreases_risk,nan
10958,10959,credit_history_months,9,-0.14098623394966125,0.14098623394966125,decreases_risk,59.0
10958,10959,total_enquiries,10,-0.0995899885892868,0.0995899885892868,decreases_risk,nan
5007,5008,credit_history_months,1,-1.395901083946228,1.395901083946228,decreases_risk,115.0
5007,5008,delinquency_score,2,0.8275359272956848,0.8275359272956848,increases_risk,55
5007,5008,recent_enquiries_6m,3,-0.4923851191997528,0.4923851191997528,decreases_risk,nan
5007,5008,num_times_60p_dpd,4,0.30362093448638916,0.30362093448638916,increases_risk,5
5007,5008,active_loans,5,-0.23427149653434753,0.23427149653434753,decreases_risk,3
5007,5008,secured_loans,6,-0.21656952798366547,0.21656952798366547,decreases_risk,4
5007,5008,recent_enquiries_12m,7,-0.21424806118011475,0.21424806118011475,decreases_risk,nan
5007,5008,loan_type_diversity,8,-0.18469935655593872,0.18469935655593872,decreases_risk,0
5007,5008,active_loan_ratio,9,-0.13424231112003326,0.13424231112003326,decreases_risk,0.5
5007,5008,total_enquiries,10,-0.08041030913591385,0.08041030913591385,decreases_risk,nan
22665,22666,delinquency_score,1,1.0470521450042725,1.0470521450042725,increases_risk,15
22665,22666,recent_enquiries_6m,2,-0.40958085656166077,0.40958085656166077,decreases_risk,1.0
22665,22666,active_loans,3,-0.25320178270339966,0.25320178270339966,decreases_risk,3
22665,22666,credit_history_months,4,0.22105872631072998,0.22105872631072998,increases_risk,41.0
22665,22666,recent_enquiries_12m,5,-0.16681399941444397,0.16681399941444397,decreases_risk,2.0
22665,22666,active_loan_ratio,6,-0.12990742921829224,0.12990742921829224,decreases_risk,0.75
22665,22666,num_times_60p_dpd,7,-0.05973702669143677,0.05973702669143677,decreases_risk,0
22665,22666,secured_loans,8,-0.052376993000507355,0.052376993000507355,decreases_risk,2
22665,22666,num_times_delinquent,9,-0.025913110002875328,0.025913110002875328,decreases_risk,6
22665,22666,gold_loans,10,-0.019311999902129173,0.019311999902129173,decreases_risk,0
28531,28532,recent_enquiries_6m,1,0.9937965273857117,0.9937965273857117,increases_risk,3.0
28531,28532,credit_history_months,2,-0.7612497806549072,0.7612497806549072,decreases_risk,86.0
28531,28532,active_loan_ratio,3,0.6045443415641785,0.6045443415641785,increases_risk,0.0
28531,28532,delinquency_score,4,-0.5486701130867004,0.5486701130867004,decreases_risk,0
28531,28532,active_loans,5,0.3631640672683716,0.3631640672683716,increases_risk,0
28531,28532,recent_enquiries_12m,6,0.17342963814735413,0.17342963814735413,increases_risk,3.0
28531,28532,gold_loans,7,-0.07058071345090866,0.07058071345090866,decreases_risk,1
28531,28532,closed_loans,8,0.06668704748153687,0.06668704748153687,increases_risk,1
28531,28532,age,9,0.06411908566951752,0.06411908566951752,increases_risk,33
28531,28532,secured_loans,10,0.06389454752206802,0.06389454752206802,increases_risk,1
46549,46550,recent_enquiries_6m,1,-2.0381906032562256,2.0381906032562256,decreases_risk,0.0
46549,46550,delinquency_score,2,-0.8552415370941162,0.8552415370941162,decreases_risk,0
46549,46550,active_loan_ratio,3,0.25245752930641174,0.25245752930641174,increases_risk,0.0
46549,46550,recent_enquiries_12m,4,-0.2449115514755249,0.2449115514755249,decreases_risk,0.0
46549,46550,active_loans,5,0.14572320878505707,0.14572320878505707,increases_risk,0
46549,46550,credit_history_months,6,0.10368179529905319,0.10368179529905319,increases_risk,28.0
46549,46550,secured_loans,7,0.08637756109237671,0.08637756109237671,increases_risk,0
46549,46550,num_times_delinquent,8,-0.0791146457195282,0.0791146457195282,decreases_risk,0
46549,46550,num_times_60p_dpd,9,-0.05560009554028511,0.05560009554028511,decreases_risk,0
46549,46550,age,10,-0.04330214858055115,0.04330214858055115,decreases_risk,38
15752,15753,recent_enquiries_6m,1,-2.4115545749664307,2.4115545749664307,decreases_risk,0.0
15752,15753,delinquency_score,2,-0.9180419445037842,0.9180419445037842,decreases_risk,0
15752,15753,active_loan_ratio,3,0.21779097616672516,0.21779097616672516,increases_risk,0.0
15752,15753,credit_history_months,4,-0.1587190330028534,0.1587190330028534,decreases_risk,9.0
15752,15753,secured_loans,5,0.12955908477306366,0.12955908477306366,increases_risk,0
15752,15753,active_loans,6,0.12830160558223724,0.12830160558223724,increases_risk,0
15752,15753,recent_enquiries_12m,7,-0.12763969600200653,0.12763969600200653,decreases_risk,1.0
15752,15753,num_times_delinquent,8,-0.11266184598207474,0.11266184598207474,decreases_risk,0
15752,15753,num_times_60p_dpd,9,-0.06563833355903625,0.06563833355903625,decreases_risk,0
15752,15753,gold_loans,10,-0.03535012528300285,0.03535012528300285,decreases_risk,0
28955,28956,delinquency_score,1,1.3656774759292603,1.3656774759292603,increases_risk,8
28955,28956,active_loan_ratio,2,0.4880359172821045,0.4880359172821045,increases_risk,0.0
28955,28956,recent_enquiries_6m,3,-0.2936171293258667,0.2936171293258667,decreases_risk,1.0
28955,28956,num_times_delinquent,4,0.2671258747577667,0.2671258747577667,increases_risk,4
28955,28956,credit_history_months,5,0.25857582688331604,0.25857582688331604,increases_risk,38.0
28955,28956,active_loans,6,0.24741284549236298,0.24741284549236298,increases_risk,0
28955,28956,secured_loans,7,0.19899989664554596,0.19899989664554596,increases_risk,0
28955,28956,recent_enquiries_12m,8,0.12285681068897247,0.12285681068897247,increases_risk,1.0
28955,28956,closed_loans,9,-0.05753621831536293,0.05753621831536293,decreases_risk,4
28955,28956,unsecured_loans,10,-0.05705281347036362,0.05705281347036362,decreases_risk,4
13746,13747,delinquency_score,1,1.0729061365127563,1.0729061365127563,increases_risk,24
13746,13747,recent_enquiries_6m,2,0.7525299191474915,0.7525299191474915,increases_risk,3.0
13746,13747,secured_loans,3,-0.36406028270721436,0.36406028270721436,decreases_risk,5
13746,13747,active_loans,4,-0.22895650565624237,0.22895650565624237,decreases_risk,3
13746,13747,recent_enquiries_12m,5,0.16133637726306915,0.16133637726306915,increases_risk,3.0
13746,13747,active_loan_ratio,6,-0.15902842581272125,0.15902842581272125,decreases_risk,0.6
13746,13747,num_times_delinquent,7,-0.15418727695941925,0.15418727695941925,decreases_risk,9
13746,13747,credit_history_months,8,0.08842190355062485,0.08842190355062485,increases_risk,45.0
13746,13747,gold_loans,9,-0.06945296376943588,0.06945296376943588,decreases_risk,0
13746,13747,num_times_60p_dpd,10,-0.05302930623292923,0.05302930623292923,decreases_risk,0
34206,34207,credit_history_months,1,-2.1829640865325928,2.1829640865325928,decreases_risk,179.0
34206,34207,home_loans,2,-0.5344609618186951,0.5344609618186951,decreases_risk,2
34206,34207,delinquency_score,3,-0.3284909427165985,0.3284909427165985,decreases_risk,0
34206,34207,secured_loans,4,-0.2836098074913025,0.2836098074913025,decreases_risk,5
34206,34207,recent_enquiries_6m,5,0.23165662586688995,0.23165662586688995,increases_risk,2.0
34206,34207,active_loans,6,-0.16496869921684265,0.16496869921684265,decreases_risk,4
34206,34207,active_loan_ratio,7,-0.1457015573978424,0.1457015573978424,decreases_risk,0.6666666666666666
34206,34207,recent_enquiries_12m,8,0.1355961114168167,0.1355961114168167,increases_risk,3.0
34206,34207,loan_type_diversity,9,-0.08546872437000275,0.08546872437000275,decreases_risk,3
34206,34207,monthly_income_inr,10,-0.06652471423149109,0.06652471423149109,decreases_risk,40000
26822,26823,delinquency_score,1,-0.6644837260246277,0.6644837260246277,decreases_risk,0
26822,26823,recent_enquiries_6m,2,-0.4147733449935913,0.4147733449935913,decreases_risk,1.0
26822,26823,total_enquiries,3,0.1526634246110916,0.1526634246110916,increases_risk,2.0
26822,26823,active_loans,4,0.138688325881958,0.138688325881958,increases_risk,1
26822,26823,active_loan_ratio,5,-0.11243515461683273,0.11243515461683273,decreases_risk,0.5
26822,26823,secured_loans,6,-0.11239732801914215,0.11239732801914215,decreases_risk,2
26822,26823,credit_history_months,7,0.11084810644388199,0.11084810644388199,increases_risk,27.0
26822,26823,num_times_delinquent,8,-0.08050330728292465,0.08050330728292465,decreases_risk,0
26822,26823,recent_enquiries_12m,9,-0.057867471128702164,0.057867471128702164,decreases_risk,1.0
26822,26823,num_times_60p_dpd,10,-0.053231801837682724,0.053231801837682724,decreases_risk,0
16456,16457,recent_enquiries_6m,1,0.5126311779022217,0.5126311779022217,increases_risk,2.0
16456,16457,delinquency_score,2,-0.45081111788749695,0.45081111788749695,decreases_risk,0
16456,16457,credit_history_months,3,0.3583638668060303,0.3583638668060303,increases_risk,4.0
16456,16457,secured_loans,4,0.29638323187828064,0.29638323187828064,increases_risk,0
16456,16457,recent_enquiries_12m,5,-0.15893499553203583,0.15893499553203583,decreases_risk,2.0
16456,16457,active_loans,6,0.15467675030231476,0.15467675030231476,increases_risk,1
16456,16457,gender,7,0.12831883877515793,0.12831883877515793,increases_risk,F
16456,16457,age,8,0.08352283388376236,0.08352283388376236,increases_risk,52
16456,16457,num_times_60p_dpd,9,-0.060209810733795166,0.060209810733795166,decreases_risk,0
16456,16457,num_times_delinquent,10,-0.05145667865872383,0.05145667865872383,decreases_risk,0
1839,1840,delinquency_score,1,1.121009111404419,1.121009111404419,increases_risk,20
1839,1840,active_loans,2,-0.7537339329719543,0.7537339329719543,decreases_risk,10
1839,1840,recent_enquiries_6m,3,-0.4654874801635742,0.4654874801635742,decreases_risk,1.0
1839,1840,num_times_delinquent,4,0.3680131733417511,0.3680131733417511,increases_risk,2
1839,1840,secured_loans,5,-0.33035582304000854,0.33035582304000854,decreases_risk,11
1839,1840,credit_history_months,6,0.2803618609905243,0.2803618609905243,increases_risk,35.0
1839,1840,num_times_60p_dpd,7,0.2020830661058426,0.2020830661058426,increases_risk,2
1839,1840,total_missed_payments,8,0.19515098631381989,0.19515098631381989,increases_risk,8
1839,1840,active_loan_ratio,9,-0.17856502532958984,0.17856502532958984,decreases_risk,0.7692307692307693
1839,1840,recent_enquiries_12m,10,-0.17603904008865356,0.17603904008865356,decreases_risk,2.0
3509,3510,recent_enquiries_6m,1,-1.0915191173553467,1.0915191173553467,decreases_risk,0.0
3509,3510,delinquency_score,2,-0.6158604621887207,0.6158604621887207,decreases_risk,0
3509,3510,loan_type_diversity,3,0.15432345867156982,0.15432345867156982,increases_risk,4
3509,3510,secured_loans,4,-0.1329173445701599,0.1329173445701599,decreases_risk,3
3509,3510,active_loans,5,-0.09735455363988876,0.09735455363988876,decreases_risk,3
3509,3510,credit_history_months,6,0.09444628655910492,0.09444628655910492,increases_risk,52.0
3509,3510,gold_loans,7,-0.08511178195476532,0.08511178195476532,decreases_risk,1
3509,3510,active_loan_ratio,8,-0.0768410712480545,0.0768410712480545,decreases_risk,0.6
3509,3510,total_enquiries,9,0.054547496140003204,0.054547496140003204,increases_risk,5.0
3509,3510,num_times_delinquent,10,-0.04597974568605423,0.04597974568605423,decreases_risk,0
49515,49516,credit_history_months,1,-2.1635892391204834,2.1635892391204834,decreases_risk,186.0
49515,49516,recent_enquiries_6m,2,-1.1409342288970947,1.1409342288970947,decreases_risk,0.0
49515,49516,delinquency_score,3,0.6267244815826416,0.6267244815826416,increases_risk,39
49515,49516,num_times_delinquent,4,-0.4700426757335663,0.4700426757335663,decreases_risk,14
49515,49516,secured_loans,5,-0.2900603711605072,0.2900603711605072,decreases_risk,12
49515,49516,active_loans,6,-0.1749633252620697,0.1749633252620697,decreases_risk,4
49515,49516,closed_loans,7,-0.173445463180542,0.173445463180542,decreases_risk,18
49515,49516,auto_loans,8,0.11952100694179535,0.11952100694179535,increases_risk,7
49515,49516,gold_loans,9,-0.09618863463401794,0.09618863463401794,decreases_risk,1
49515,49516,recent_enquiries_12m,10,-0.08917279541492462,0.08917279541492462,decreases_risk,2.0
16236,16237,recent_enquiries_6m,1,-2.0259194374084473,2.0259194374084473,decreases_risk,0.0
16236,16237,delinquency_score,2,-0.7628772854804993,0.7628772854804993,decreases_risk,0
16236,16237,recent_enquiries_12m,3,-0.20124131441116333,0.20124131441116333,decreases_risk,0.0
16236,16237,home_loans,4,-0.13600625097751617,0.13600625097751617,decreases_risk,1
16236,16237,active_loans,5,0.1068226546049118,0.1068226546049118,increases_risk,1
16236,16237,num_times_delinquent,6,-0.08431774377822876,0.08431774377822876,decreases_risk,0
16236,16237,num_times_60p_dpd,7,-0.06901369243860245,0.06901369243860245,decreases_risk,0
16236,16237,missed_payment_ratio,8,0.03498102352023125,0.03498102352023125,increases_risk,1.0
16236,16237,has_home_loan,9,-0.03378091752529144,0.03378091752529144,decreases_risk,True
16236,16237,closed_loans,10,0.029865505173802376,0.029865505173802376,increases_risk,0
35321,35322,recent_enquiries_6m,1,1.3765394687652588,1.3765394687652588,increases_risk,4.0
35321,35322,delinquency_score,2,-0.599881112575531,0.599881112575531,decreases_risk,0
35321,35322,recent_enquiries_12m,3,0.1547594964504242,0.1547594964504242,increases_risk,8.0
35321,35322,credit_history_months,4,0.14759224653244019,0.14759224653244019,increases_risk,33.0
35321,35322,active_loans,5,-0.08852910250425339,0.08852910250425339,decreases_risk,2
35321,35322,secured_loans,6,0.06628845632076263,0.06628845632076263,increases_risk,1
35321,35322,missed_payment_ratio,7,-0.06194068863987923,0.06194068863987923,decreases_risk,0.0
35321,35322,credit_card_loans,8,-0.06002551689743996,0.06002551689743996,decreases_risk,1
35321,35322,closed_loans,9,0.0567813478410244,0.0567813478410244,increases_risk,0
35321,35322,num_times_60p_dpd,10,-0.05639418214559555,0.05639418214559555,decreases_risk,0
31878,31879,delinquency_score,1,-0.4916113018989563,0.4916113018989563,decreases_risk,0
31878,31879,credit_history_months,2,0.33540675044059753,0.33540675044059753,increases_risk,5.0
31878,31879,secured_loans,3,0.2640552222728729,0.2640552222728729,increases_risk,0
31878,31879,recent_enquiries_6m,4,-0.2449570745229721,0.2449570745229721,decreases_risk,1.0
31878,31879,total_enquiries,5,0.1610155999660492,0.1610155999660492,increases_risk,2.0
31878,31879,num_times_delinquent,6,-0.05566242337226868,0.05566242337226868,decreases_risk,0
31878,31879,num_times_60p_dpd,7,-0.05501171946525574,0.05501171946525574,decreases_risk,0
31878,31879,recent_enquiries_12m,8,-0.04973220080137253,0.04973220080137253,decreases_risk,1.0
31878,31879,missed_payment_ratio,9,0.04770023375749588,0.04770023375749588,increases_risk,0.5
31878,31879,loan_type_diversity,10,0.03852344676852226,0.03852344676852226,increases_risk,1
16244,16245,recent_enquiries_6m,1,-0.7152101397514343,0.7152101397514343,decreases_risk,nan
16244,16245,delinquency_score,2,-0.7047818303108215,0.7047818303108215,decreases_risk,0
16244,16245,recent_enquiries_12m,3,-0.3948080539703369,0.3948080539703369,decreases_risk,nan
16244,16245,credit_history_months,4,0.3194271922111511,0.3194271922111511,increases_risk,3.0
16244,16245,total_enquiries,5,-0.2700710892677307,0.2700710892677307,decreases_risk,nan
16244,16245,loan_type_diversity,6,-0.25574344396591187,0.25574344396591187,decreases_risk,0
16244,16245,active_loan_ratio,7,0.20191434025764465,0.20191434025764465,increases_risk,0.0
16244,16245,active_loans,8,0.135064497590065,0.135064497590065,increases_risk,0
16244,16245,num_times_delinquent,9,-0.07921779900789261,0.07921779900789261,decreases_risk,0
16244,16245,monthly_income_inr,10,-0.05230167135596275,0.05230167135596275,decreases_risk,13000
30450,30451,delinquency_score,1,1.2852320671081543,1.2852320671081543,increases_risk,9
30450,30451,credit_history_months,2,0.47864946722984314,0.47864946722984314,increases_risk,21.0
30450,30451,monthly_income_inr,3,0.47269847989082336,0.47269847989082336,increases_risk,85000
30450,30451,recent_enquiries_6m,4,-0.336188942193985,0.336188942193985,decreases_risk,1.0
30450,30451,num_times_delinquent,5,0.3161584436893463,0.3161584436893463,increases_risk,3
30450,30451,recent_enquiries_12m,6,0.1670829802751541,0.1670829802751541,increases_risk,4.0
30450,30451,income_tier,7,0.10044644401205005,0.10044644401205005,increases_risk,upper_middle
30450,30451,active_loan_ratio,8,-0.09818016737699509,0.09818016737699509,decreases_risk,0.6666666666666666
30450,30451,secured_loans,9,0.09533212333917618,0.09533212333917618,increases_risk,1
30450,30451,num_times_60p_dpd,10,-0.05316780507564545,0.05316780507564545,decreases_risk,0
12994,12995,credit_history_months,1,-2.2807886600494385,2.2807886600494385,decreases_risk,177.0
12994,12995,recent_enquiries_6m,2,-1.1328073740005493,1.1328073740005493,decreases_risk,0.0
12994,12995,delinquency_score,3,0.6813557147979736,0.6813557147979736,increases_risk,21
12994,12995,active_loans,4,-0.20092052221298218,0.20092052221298218,decreases_risk,3
12994,12995,active_loan_ratio,5,-0.1231469139456749,0.1231469139456749,decreases_risk,0.6
12994,12995,num_times_delinquent,6,0.10288594663143158,0.10288594663143158,increases_risk,5
12994,12995,total_enquiries,7,0.08714689314365387,0.08714689314365387,increases_risk,4.0
12994,12995,missed_payment_ratio,8,-0.0646461620926857,0.0646461620926857,decreases_risk,0.0
12994,12995,num_times_60p_dpd,9,0.062295760959386826,0.062295760959386826,increases_risk,1
12994,12995,unsecured_loans,10,-0.0578516460955143,0.0578516460955143,decreases_risk,3
14796,14797,recent_enquiries_6m,1,-1.3752224445343018,1.3752224445343018,decreases_risk,0.0
14796,14797,delinquency_score,2,0.9240739345550537,0.9240739345550537,increases_risk,15
14796,14797,recent_enquiries_12m,3,-0.16397865116596222,0.16397865116596222,decreases_risk,0.0
14796,14797,active_loan_ratio,4,-0.13533960282802582,0.13533960282802582,decreases_risk,0.6666666666666666
14796,14797,num_times_delinquent,5,-0.1090342104434967,0.1090342104434967,decreases_risk,6
14796,14797,credit_history_months,6,0.09374743700027466,0.09374743700027466,increases_risk,51.0
14796,14797,secured_loans,7,0.08318507671356201,0.08318507671356201,increases_risk,1
14796,14797,num_times_60p_dpd,8,-0.06193939223885536,0.06193939223885536,decreases_risk,0
14796,14797,age,9,0.05599446967244148,0.05599446967244148,increases_risk,46
14796,14797,active_loans,10,-0.028217343613505363,0.028217343613505363,decreases_risk,2
49952,49953,recent_enquiries_6m,1,0.5908018946647644,0.5908018946647644,increases_risk,2.0
49952,49953,delinquency_score,2,-0.5790544748306274,0.5790544748306274,decreases_risk,0
49952,49953,credit_history_months,3,0.4480942189693451,0.4480942189693451,increases_risk,16.0
49952,49953,recent_enquiries_12m,4,-0.17884662747383118,0.17884662747383118,decreases_risk,2.0
49952,49953,num_times_delinquent,5,-0.08680156618356705,0.08680156618356705,decreases_risk,0
49952,49953,active_loans,6,-0.0849013477563858,0.0849013477563858,decreases_risk,2
49952,49953,num_times_60p_dpd,7,-0.06441698223352432,0.06441698223352432,decreases_risk,0
49952,49953,total_enquiries,8,0.0416518934071064,0.0416518934071064,increases_risk,5.0
49952,49953,closed_loans,9,0.036267250776290894,0.036267250776290894,increases_risk,0
49952,49953,secured_loans,10,0.03320827707648277,0.03320827707648277,increases_risk,1
39414,39415,recent_enquiries_6m,1,0.8260691165924072,0.8260691165924072,increases_risk,3.0
39414,39415,delinquency_score,2,-0.616818368434906,0.616818368434906,decreases_risk,0
39414,39415,recent_enquiries_12m,3,0.21139320731163025,0.21139320731163025,increases_risk,4.0
39414,39415,active_loans,4,-0.12380390614271164,0.12380390614271164,decreases_risk,2
39414,39415,gender,5,0.06177865481004119,0.06177865481004119,increases_risk,F
39414,39415,secured_loans,6,0.05977453291416168,0.05977453291416168,increases_risk,1
39414,39415,num_times_delinquent,7,-0.05567744001746178,0.05567744001746178,decreases_risk,0
39414,39415,num_times_60p_dpd,8,-0.05312533676624298,0.05312533676624298,decreases_risk,0
39414,39415,credit_card_loans,9,-0.04895637556910515,0.04895637556910515,decreases_risk,1
39414,39415,closed_loans,10,0.03621111437678337,0.03621111437678337,increases_risk,0
34020,34021,recent_enquiries_6m,1,-2.2681219577789307,2.2681219577789307,decreases_risk,0.0
34020,34021,delinquency_score,2,-0.8460981249809265,0.8460981249809265,decreases_risk,0
34020,34021,loan_type_diversity,3,-0.1361609548330307,0.1361609548330307,decreases_risk,0
34020,34021,recent_enquiries_12m,4,-0.12143202871084213,0.12143202871084213,decreases_risk,1.0
34020,34021,num_times_delinquent,5,-0.117913618683815,0.117913618683815,decreases_risk,0
34020,34021,secured_loans,6,0.111304871737957,0.111304871737957,increases_risk,0
34020,34021,active_loans,7,0.09289389103651047,0.09289389103651047,increases_risk,1
34020,34021,age,8,0.08340427279472351,0.08340427279472351,increases_risk,46
34020,34021,num_times_60p_dpd,9,-0.06961899250745773,0.06961899250745773,decreases_risk,0
34020,34021,credit_history_months,10,-0.06203917786478996,0.06203917786478996,decreases_risk,12.0
32952,32953,delinquency_score,1,-0.6656285524368286,0.6656285524368286,decreases_risk,0
32952,32953,recent_enquiries_6m,2,-0.49402737617492676,0.49402737617492676,decreases_risk,1.0
32952,32953,monthly_income_inr,3,-0.1876927614212036,0.1876927614212036,decreases_risk,3500
32952,32953,active_loan_ratio,4,-0.1139613464474678,0.1139613464474678,decreases_risk,0.8
32952,32953,secured_loans,5,-0.10295595228672028,0.10295595228672028,decreases_risk,2
32952,32953,num_times_delinquent,6,-0.09249480068683624,0.09249480068683624,decreases_risk,0
32952,32953,education,7,-0.08672133173968177,0.08672133173968177,decreases_risk,SSC
32952,32953,active_loans,8,-0.0743744820356369,0.0743744820356369,decreases_risk,4
32952,32953,num_times_60p_dpd,9,-0.05169769376516342,0.05169769376516342,decreases_risk,0
32952,32953,recent_enquiries_12m,10,0.03180951252579689,0.03180951252579689,increases_risk,1.0
2054,2055,delinquency_score,1,-0.6457118988037109,0.6457118988037109,decreases_risk,0
2054,2055,recent_enquiries_6m,2,-0.5578752756118774,0.5578752756118774,decreases_risk,1.0
2054,2055,credit_history_months,3,0.43522727489471436,0.43522727489471436,increases_risk,7.0
2054,2055,gold_loans,4,-0.18587979674339294,0.18587979674339294,decreases_risk,1
2054,2055,total_enquiries,5,-0.18379679322242737,0.18379679322242737,decreases_risk,3.0
2054,2055,recent_enquiries_12m,6,0.15523117780685425,0.15523117780685425,increases_risk,3.0
2054,2055,secured_loans,7,-0.1361674815416336,0.1361674815416336,decreases_risk,2
2054,2055,missed_payment_ratio,8,0.10591086000204086,0.10591086000204086,increases_risk,0.6666666666666666
2054,2055,active_loan_ratio,9,-0.08429510146379471,0.08429510146379471,decreases_risk,1.0
2054,2055,active_loans,10,-0.08209419250488281,0.08209419250488281,decreases_risk,3
37476,37477,recent_enquiries_6m,1,1.4171109199523926,1.4171109199523926,increases_risk,4.0
37476,37477,delinquency_score,2,-0.527350664138794,0.527350664138794,decreases_risk,0
37476,37477,active_loans,3,-0.3307873606681824,0.3307873606681824,decreases_risk,7
37476,37477,credit_history_months,4,0.3229934573173523,0.3229934573173523,increases_risk,22.0
37476,37477,secured_loans,5,0.23609933257102966,0.23609933257102966,increases_risk,0
37476,37477,recent_enquiries_12m,6,0.10468645393848419,0.10468645393848419,increases_risk,6.0
37476,37477,active_loan_ratio,7,-0.10162431746721268,0.10162431746721268,decreases_risk,0.7
37476,37477,closed_loans,8,-0.08729449659585953,0.08729449659585953,decreases_risk,3
37476,37477,num_times_delinquent,9,-0.05331554636359215,0.05331554636359215,decreases_risk,0
37476,37477,num_times_60p_dpd,10,-0.05186571553349495,0.05186571553349495,decreases_risk,0
37335,37336,delinquency_score,1,-0.5960512757301331,0.5960512757301331,decreases_risk,0
37335,37336,credit_history_months,2,0.3690676689147949,0.3690676689147949,increases_risk,7.0
37335,37336,secured_loans,3,0.3076060116291046,0.3076060116291046,increases_risk,0
37335,37336,recent_enquiries_6m,4,-0.27814316749572754,0.27814316749572754,decreases_risk,1.0
37335,37336,total_enquiries,5,0.27686530351638794,0.27686530351638794,increases_risk,2.0
37335,37336,recent_enquiries_12m,6,-0.17808513343334198,0.17808513343334198,decreases_risk,2.0
37335,37336,active_loans,7,0.1244601383805275,0.1244601383805275,increases_risk,1
37335,37336,num_times_delinquent,8,-0.07999123632907867,0.07999123632907867,decreases_risk,0
37335,37336,num_times_60p_dpd,9,-0.055287495255470276,0.055287495255470276,decreases_risk,0
37335,37336,loan_type_diversity,10,0.03962809965014458,0.03962809965014458,increases_risk,1
36195,36196,recent_enquiries_6m,1,1.95921790599823,1.95921790599823,increases_risk,5.0
36195,36196,delinquency_score,2,-0.4244040846824646,0.4244040846824646,decreases_risk,0
36195,36196,credit_history_months,3,0.3910425901412964,0.3910425901412964,increases_risk,4.0
36195,36196,recent_enquiries_12m,4,0.2629861533641815,0.2629861533641815,increases_risk,5.0
36195,36196,active_loans,5,0.24854396283626556,0.24854396283626556,increases_risk,1
36195,36196,secured_loans,6,0.22282470762729645,0.22282470762729645,increases_risk,0
36195,36196,num_times_60p_dpd,7,-0.05534256994724274,0.05534256994724274,decreases_risk,0
36195,36196,credit_card_loans,8,-0.05398561432957649,0.05398561432957649,decreases_risk,1
36195,36196,num_times_delinquent,9,-0.049616631120443344,0.049616631120443344,decreases_risk,0
36195,36196,loan_type_diversity,10,0.04929526150226593,0.04929526150226593,increases_risk,1
35686,35687,recent_enquiries_6m,1,1.075257658958435,1.075257658958435,increases_risk,3.0
35686,35687,delinquency_score,2,-0.4734360873699188,0.4734360873699188,decreases_risk,0
35686,35687,credit_history_months,3,0.28991472721099854,0.28991472721099854,increases_risk,5.0
35686,35687,secured_loans,4,0.2746186852455139,0.2746186852455139,increases_risk,0
35686,35687,active_loans,5,0.21265719830989838,0.21265719830989838,increases_risk,1
35686,35687,recent_enquiries_12m,6,0.18221871554851532,0.18221871554851532,increases_risk,3.0
35686,35687,num_times_60p_dpd,7,-0.060350462794303894,0.060350462794303894,decreases_risk,0
